date,anxiety,depression,insomnia,loneliness,stress
2020-09-01,3.414541097876917,3.892494720807642,5.646130345536496,8.155682161238902,3.0785179433085545
2020-10-01,3.4200832880164325,3.89249472080764,5.491039532867648,8.060378215052683,3.0785179433085545
2020-11-01,3.4200832880164325,4.055486369964751,5.491039532867647,8.333939371902366,3.0100840620497737
2020-12-01,3.0883456393153876,4.502524544378125,5.21942757804191,8.57188851579812,2.9271456776494444
2021-01-01,3.24270743594779,4.541892543729766,5.177895910561186,8.753787059255375,2.9180732539042817
2021-02-01,3.2039275140288495,4.075053448245892,4.925967063953202,8.95950485644862,2.9063670960444243
2021-03-01,3.146667308679885,3.9571569224749013,4.136863106707376,7.573378414291736,3.0895719032666262
2021-04-01,3.107907802540234,2.678477631835387,3.5505014583944097,5.432784876575843,3.1285585799020637
2021-05-01,2.9271456776493676,2.386832565759433,3.1285585799020934,3.519426606190776,3.01008406204978
2021-06-01,2.645751311064507,2.314316444667978,3.1285585799020934,3.370999312316219,2.9580398915498156
2021-07-01,2.696799449852885,3.250874008352494,2.9987371079213414,3.528026317499612,2.9580398915498156
2021-08-01,2.5271255679849367,3.5707142142714203,2.927145677649478,3.7769235516689745,3.0993645487519936
2021-09-01,2.5271255679849367,2.998737107921296,2.6053557891157575,3.895412997904436,2.5030284687057667
2021-10-01,2.5390883594253375,2.8643577734887407,2.574643252722225,3.0151134457777236,2.269694946796851
2021-11-01,2.2746961169004503,2.8391206491810066,2.574643252722225,2.84312035153877,2.220769727328385
2021-12-01,2.8867513459480527,3.0289011909011387,2.95803989154984,2.6285149626912094,2.3290003057626305
2022-01-01,2.886751345948051,3.1478708533055837,3.2039275140289467,2.480224818744429,2.3290003057626305
2022-02-01,3.1285585799019895,3.393398225253181,3.2039275140289467,3.242707435947954,3.2427074359478603
2022-03-01,3.2844906435973233,4.077841080619477,3.315482505220686,3.5791906991115554,4.737823307909419
2022-04-01,3.3166247903553363,4.981024599478107,3.2752515517549057,4.348458452036933,4.895885718610785
2022-05-01,3.3529724488017805,5.113855214172096,3.3665016461207204,4.925967063953227,4.9810245994781175
2022-06-01,3.5537005893557554,5.113855214172096,3.396745322787532,4.80530010414641,4.93825512062345
2022-07-01,3.7446932147676435,5.113855214172096,3.613946051147727,4.640892025018374,5.024183937956923
2022-08-01,3.9848196795824293,5.21289194442417,3.654594451654081,4.427873147015496,4.8304589153964885
